Date,PlotName,NAME,PLOT,BLOCK,RANGE,ROW,PEDIGREE,MAT_DAY,DH,HT,LODG,YLD,ID,Blue,Green,Red,RedEdge,NIR,NGRDI,BGI,GLI,NDVI,NDRE,CIG,CIRE,Canopy,objNumCell,naNumCell,Height_0,Height_25,Height_50,Height_75,Height_100,Height_10,Height_90,DAP
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1101,NDHWS17-0013-A21,1101,1,10,31,NDSW1379/NDSW0601,207,176,30,2,114.93,120,0.072547382,0.068534257,0.045404139,0.110887073,0.277793352,0.228593369,1.02935376,0.100707518,0.670752054,0.392656732,3.306940298,1.511232756,0.504455583,3623,7182,-0.811604287,-0.552808258,-0.39134809,-0.292785763,-0.233407248,-0.641000804,-0.260103191,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1100,NDHWS17-0256-A27,1100,1,10,32,NDSW14098/NDSW0612,212,177,30,1,111.09,121,0.062581462,0.058810512,0.039464537,0.095201449,0.257575923,0.226531479,1.027098735,0.101854518,0.676821436,0.412221907,3.757699984,1.727947,0.482595377,3466,7182,-0.82789609,-0.554225045,-0.406822912,-0.29401223,-0.213168798,-0.654163771,-0.259579553,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1089,NDHWS17-0279-H61,1089,1,9,22,B104'S'/NDSW0612//NDSW1379,213,179,29,1,106.89,122,0.065533373,0.062957533,0.043693393,0.098954273,0.292082256,0.209103108,0.982308887,0.11122578,0.683120539,0.442849071,4.222158436,2.096972207,0.510641238,3695,7236,-0.738915648,-0.559631984,-0.423687868,-0.302313287,-0.202272827,-0.640737122,-0.235306631,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1090,CHECK_02,1090,1,9,23,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,212,174,28,2,115.87,123,0.071665793,0.068775077,0.045969821,0.109121768,0.288187979,0.228901961,0.992893559,0.115404715,0.677498416,0.413092267,3.582807595,1.71879835,0.513094903,3644,7102,-0.748729018,-0.456765881,-0.27750069,-0.21210529,-0.152976973,-0.594463779,-0.192159855,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1091,NDHWS17-0040-C56,1091,1,9,24,NDSW1370/NDSW0932,212,176,31,2,106.47,124,0.068301717,0.067306801,0.043565358,0.1095623,0.30402306,0.250193967,0.96278213,0.133221823,0.701254859,0.431271707,4.002213073,1.855446455,0.557075732,4031,7236,-0.751339092,-0.580867641,-0.367024924,-0.274273507,-0.173313276,-0.64472159,-0.211336411,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1092,NDHWS17-0187-C35,1092,1,9,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,176,30,1,108.82,125,0.071455156,0.066846112,0.045055469,0.10681875,0.284820897,0.232206817,1.013332086,0.10953189,0.679958012,0.416426722,3.789792318,1.779652831,0.502763958,3638,7236,-0.781618978,-0.565294106,-0.404411192,-0.263485994,-0.198779072,-0.630988225,-0.225839661,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1093,NDHWS17-0045-C37,1093,1,9,26,NDSW0932/NDSW10067'S',208,176,31,1,90.6,126,0.078227144,0.070247053,0.04692718,0.113907179,0.261608677,0.224259016,1.088877726,0.079115758,0.656650681,0.366272591,2.969220467,1.316239152,0.402844269,2861,7102,-0.774393602,-0.531663936,-0.45271618,-0.340848546,-0.267293269,-0.595815945,-0.312427275,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1094,NDSW14098,1094,1,9,27,FREYR/NDSW0612,207,175,28,2,99.44,127,0.081448568,0.071143757,0.048103245,0.115741217,0.25420171,0.214197391,1.124053662,0.064344304,0.643841634,0.348837619,2.744930256,1.193899942,0.305555556,2211,7236,-0.789438528,-0.48656423,-0.362537669,-0.298071936,-0.241093125,-0.621635304,-0.268148231,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1095,NDHWS17-0252-A16,1095,1,9,28,NDSW14098/CHECK_02,208,176,30,1,105.4,128,0.071372966,0.068500908,0.044883801,0.110296919,0.280038796,0.235815912,1.00958183,0.111579834,0.674127008,0.396268639,3.342900864,1.547057663,0.505389718,3657,7236,-0.817613578,-0.454833596,-0.241099777,-0.175232653,-0.142566901,-0.611097425,-0.161438289,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1096,NDHWS17-0187-C26,1096,1,9,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,NA,176,33,2,112.08,129,0.078663953,0.071682257,0.047045445,0.117635894,0.277111871,0.232162747,1.07424662,0.087070504,0.667035781,0.374148911,3.073410575,1.352541039,0.421503593,3050,7236,-0.770474052,-0.539744308,-0.337014813,-0.245789327,-0.130780031,-0.650853204,-0.19784753,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1097,NDHWS17-0045-C47,1097,1,9,30,NDSW0932/NDSW10067'S',208,176,33,2,125.89,130,0.073109802,0.066355158,0.043948011,0.108709256,0.261291142,0.23577063,1.06980305,0.090067741,0.669048431,0.381175362,3.243100835,1.417596972,0.454801464,3230,7102,-0.776722,-0.604920213,-0.475648097,-0.332194168,-0.230766783,-0.664420748,-0.262598057,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1098,NDHWS17-0066-A24,1098,1,9,31,NDSW1379/NDSW1370,208,174,32,1,102.43,131,0.079115141,0.072161997,0.047685961,0.118124195,0.263431868,0.224326405,1.07683533,0.083244548,0.652877435,0.354711691,2.790759414,1.219786059,0.427584301,3094,7236,-0.798520434,-0.469257374,-0.295659706,-0.210967641,-0.166565825,-0.600691914,-0.193231083,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1099,NDHWS17-0323-H29,1099,1,9,32,NDSW15128/NDSW1370//NDSW14098,213,177,30,1,114.99,132,0.06371453,0.061296712,0.04057144,0.100155999,0.279624398,0.237460675,0.993374587,0.118885791,0.686322187,0.42068213,4.000159293,1.822797866,0.503454947,3643,7236,-0.865583373,-0.555899483,-0.3475417,-0.249505425,-0.191834897,-0.709301078,-0.228411453,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1088,BARLOW,1088,1,8,22,ND2831//PARSHALL/ND706/3/ND721,207,171,31,2,109.4,133,0.081767416,0.07381598,0.048305267,0.123840414,0.281486288,0.235467795,1.080135009,0.086098383,0.666928724,0.361688502,3.054695307,1.276539764,0.431773879,3101,7182,-0.746998619,-0.440823635,-0.236605769,-0.17096853,-0.089647398,-0.607159707,-0.138150502,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1087,NDHWS17-0323-C12,1087,1,8,23,NDSW15128/NDSW1370//NDSW14098,213,177,31,1,111.32,134,0.073029906,0.068418159,0.046651842,0.110604052,0.30772388,0.23097162,0.995893966,0.115471721,0.68899008,0.430472403,4.266249686,1.964465454,0.51142006,3605,7049,-0.718796603,-0.508756221,-0.295248694,-0.165912813,-0.067897715,-0.6266873,-0.117309282,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1086,FALLER,1086,1,8,24,ND2857/3/KITT/AMIDON//GR/STOASIB,207,174,31,2,NA,135,0.082935525,0.076075314,0.049653616,0.126097731,0.293249997,0.234353768,1.064579056,0.091024243,0.669407818,0.370621844,3.084483665,1.340161282,0.42160958,3028,7182,-0.758712515,-0.587619333,-0.387105229,-0.233820537,-0.12012849,-0.650710974,-0.147535758,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1085,NDHWS17-0066-C46,1085,1,8,25,NDSW1379/NDSW1370,210,176,32,1,114.7,136,0.075663726,0.071738729,0.047862232,0.115161348,0.295066423,0.227343772,1.01095565,0.107746452,0.676839124,0.403770139,3.52244043,1.649752273,0.503341688,3615,7182,-0.769515908,-0.462741909,-0.253051532,-0.177009155,-0.099626956,-0.590365828,-0.131170728,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1084,NDHWS17-0256-C50,1084,1,8,26,NDSW14098/NDSW0612,211,176,31,1,102.68,137,0.074665906,0.067432902,0.045601926,0.109095924,0.265694103,0.220205295,1.076422858,0.081442134,0.668128326,0.38760265,3.280172752,1.478428816,0.428713293,3022,7049,-0.784994717,-0.553000102,-0.46538624,-0.38724239,-0.297281966,-0.617531036,-0.336460567,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1083,NDHWS17-0057-H45,1083,1,8,27,NDSW1370/NDSW0914,208,175,33,2,104.95,138,0.081004914,0.073257728,0.048985604,0.120275727,0.280416268,0.216682553,1.083895901,0.077500444,0.659721443,0.369315747,3.038031214,1.339153906,0.416318574,2990,7182,-0.744219469,-0.446610173,-0.252056473,-0.175035279,-0.105953982,-0.602326637,-0.131734607,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1082,NDHWS17-0045-C38,1082,1,8,28,NDSW0932/NDSW10067'S',212,176,33,2,112.23,139,0.070144001,0.065298351,0.042867896,0.107906928,0.283094545,0.244739428,1.028624947,0.107843711,0.690651471,0.411017679,3.818800444,1.684690053,0.508354219,3651,7182,-0.780022492,-0.510706075,-0.323595507,-0.208846111,-0.128734899,-0.604856769,-0.162986402,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1081,MAX,1081,1,8,29,NA,213,179,33,1,88.5,140,0.075823195,0.068188721,0.046827889,0.111332975,0.288722161,0.21164528,1.069933969,0.081524905,0.674555048,0.404853057,3.667803634,1.658024769,0.444583681,3193,7182,-0.82963221,-0.579314471,-0.49565026,-0.418680777,-0.327563305,-0.64901914,-0.372316377,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1080,NDHWS17-0066-H47,1080,1,8,30,NDSW1379/NDSW1370,211,177,34,2,120.2,141,0.075318028,0.069173977,0.046434636,0.112416654,0.280840599,0.222991414,1.053369065,0.090817885,0.672189179,0.394181148,3.404731255,1.541254663,0.465172365,3279,7049,-0.818834296,-0.577260922,-0.420659935,-0.290440554,-0.200646052,-0.658696598,-0.253099688,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1079,NDSW0932,1079,1,8,31,NDSW0345/ND2831,211,174,31,2,109.45,142,0.078722888,0.070473299,0.046270502,0.116665363,0.268545192,0.23791641,1.083209353,0.086317302,0.671062077,0.369563886,3.122513322,1.33181184,0.43079922,3094,7182,-0.835173111,-0.602330992,-0.482026908,-0.348875422,-0.254231985,-0.668344614,-0.308986172,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1078,NDHWS17-0187-C22,1078,1,8,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,179,33,1,111.03,143,0.067235638,0.066812227,0.042245586,0.110208907,0.30102001,0.252040568,0.975860114,0.130617655,0.692837005,0.414465117,3.79291809,1.728732605,0.529796714,3805,7182,-0.857804827,-0.462894379,-0.239071286,-0.146824004,-0.099052965,-0.636438186,-0.119801713,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1067,NDHWS17-0323-A01,1067,1,7,22,NDSW15128/NDSW1370//NDSW14098,212,175,32,1,117.23,144,0.072331912,0.068951604,0.044876223,0.113439137,0.294948256,0.244614246,1.007235066,0.116054168,0.683701038,0.402547621,3.651872108,1.632457411,0.523809524,3762,7182,-0.75911264,-0.419338154,-0.209833238,-0.166803308,-0.140942802,-0.543156282,-0.153589162,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1068,NDHWS17-0362-A17,1068,1,7,23,NDSW1379/B104'S'//NDSW14098,207,174,29,2,108.36,145,0.085303022,0.077076304,0.051663662,0.124597364,0.283463138,0.221868718,1.078108536,0.082445269,0.65238301,0.360847419,2.906342504,1.294161212,0.464746773,3276,7049,-0.694375427,-0.41145339,-0.274922646,-0.210423796,-0.157939808,-0.526301331,-0.190433505,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1069,NDHWS17-0066-C31,1069,1,7,24,NDSW1379/NDSW1370,208,176,30,2,NA,146,0.084390304,0.075833898,0.050747501,0.12322091,0.270260801,0.225185619,1.085010887,0.081156094,0.649377448,0.34983488,2.786990611,1.207983265,0.427736007,3072,7182,-0.752114137,-0.445423517,-0.309550748,-0.239190338,-0.146275897,-0.5518006,-0.184275277,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1070,MAX,1070,1,7,25,NA,210,177,32,1,93.93,147,0.082900179,0.072716315,0.049636797,0.119751362,0.282515326,0.212258006,1.112141105,0.067878651,0.655405586,0.369597188,3.159652736,1.370596526,0.35978836,2584,7182,-0.751248449,-0.539421103,-0.458719465,-0.422247128,-0.340487438,-0.590926792,-0.390155806,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1071,NDHWS17-0187-H58,1071,1,7,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,1,111.16,148,0.077615821,0.071616365,0.046417075,0.118483741,0.278087085,0.237698091,1.064864088,0.092352023,0.666484529,0.367957327,3.046151419,1.322319145,0.448857994,3164,7049,-0.754794484,-0.528490022,-0.38987096,-0.343779115,-0.258704806,-0.610096929,-0.313101556,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1072,NDHWS17-0066-H59,1072,1,7,27,NDSW1379/NDSW1370,208,176,33,1,107.98,149,0.07311099,0.069663818,0.045793485,0.112501709,0.284465045,0.233709716,1.012635622,0.110037379,0.670883065,0.392311714,3.375367877,1.559275068,0.511417432,3673,7182,-0.719800202,-0.473998402,-0.28074707,-0.209752891,-0.179263132,-0.593221653,-0.194832104,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1073,NDHWS17-0001-A24,1073,1,7,28,CHECK_02/NDSW1370,205,173,30,2,112.84,150,0.084516884,0.076768249,0.048212612,0.130136876,0.269935356,0.245852412,1.093033814,0.085757429,0.65204665,0.323787525,2.558544738,1.031919661,0.378585352,2719,7182,-0.767591409,-0.461692633,-0.325687525,-0.242756445,-0.188191067,-0.573934511,-0.221096289,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1074,NDSW14098,1074,1,7,29,FREYR/NDSW0612,205,174,31,2,111.16,151,0.08562295,0.076163651,0.049530696,0.126911392,0.271994455,0.234180264,1.104914238,0.077904739,0.652662106,0.338855542,2.717894465,1.132114241,0.372458925,2675,7182,-0.789512497,-0.487130078,-0.330303981,-0.236169294,-0.203732353,-0.580442943,-0.216787998,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1075,NDHWS17-0001-C44,1075,1,7,30,CHECK_02/NDSW1370,207,174,32,1,108.77,152,0.07987152,0.075017929,0.047974766,0.124839163,0.286961174,0.242253035,1.045090632,0.100816593,0.664008559,0.35916911,2.971645442,1.270378884,0.495531281,3493,7049,-0.767532597,-0.435003645,-0.260660937,-0.212281466,-0.150922909,-0.601296608,-0.191010192,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1076,NDHWS17-0057-C20,1076,1,7,31,NDSW1370/NDSW0914,211,176,32,1,101.7,153,0.075485049,0.068444372,0.047250419,0.10939915,0.265036681,0.20548571,1.068799185,0.078337637,0.659116593,0.385083807,3.189431574,1.476706046,0.425508215,3056,7182,-0.759109349,-0.559664153,-0.428808591,-0.351409661,-0.202193806,-0.632179442,-0.256084815,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1077,NDHWS17-0013-A20,1077,1,7,32,NDSW1379/NDSW0601,210,177,30,2,109.32,154,0.074027099,0.068722151,0.044825767,0.112403054,0.264701796,0.231647415,1.057466773,0.093467838,0.661107411,0.367847198,3.024483786,1.342581709,0.463519911,3329,7182,-0.818970477,-0.525660062,-0.407423708,-0.344334034,-0.224350591,-0.622937506,-0.30830674,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1066,NDHWS17-0066-C43,1066,1,6,22,NDSW1379/NDSW1370,207,174,26,1,105.37,155,0.082569912,0.074362702,0.049522561,0.120674643,0.269761446,0.219656876,1.089772751,0.077995278,0.647742079,0.352263878,2.775906983,1.231620239,0.378446115,2718,7182,-0.720445406,-0.459961618,-0.314921369,-0.239215213,-0.169618506,-0.552020679,-0.207788762,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1065,NDHWS17-0256-H67,1065,1,6,23,NDSW14098/NDSW0612,208,174,28,2,109.96,156,0.086147366,0.076495695,0.050163024,0.127179099,0.28919197,0.233200692,1.101208285,0.079023887,0.664128002,0.360427563,3.003349825,1.275535275,0.417222301,2941,7049,-0.7348534,-0.491806679,-0.340616602,-0.265332987,-0.203689071,-0.617871337,-0.230707025,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1064,NDHWS17-0323-A01,1064,1,6,24,NDSW15128/NDSW1370//NDSW14098,211,175,29,1,NA,157,0.074229061,0.070001693,0.046129471,0.114533634,0.301215381,0.236183225,1.015678779,0.109554875,0.684106266,0.408627445,3.723621162,1.694257389,0.516429964,3709,7182,-0.786545481,-0.518085985,-0.321749946,-0.206083465,-0.146958502,-0.607372896,-0.180089619,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1063,CHECK_02,1063,1,6,25,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,207,173,27,1,104.27,158,0.084283649,0.076736842,0.049400451,0.127664935,0.274474651,0.235633122,1.083925038,0.086045962,0.648980757,0.335727696,2.669009256,1.121131542,0.397521582,2855,7182,-0.723483312,-0.443452062,-0.315958765,-0.261294626,-0.19013609,-0.559105888,-0.220108568,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1062,NDHWS17-0126-H51,1062,1,6,26,NDSW0932//NDSW0450/NDSW10067'S',207,175,28,2,93.79,159,0.082363929,0.069834994,0.047779958,0.114733503,0.239902752,0.209454169,1.164752265,0.049658952,0.636909784,0.331309024,2.610744525,1.083207891,0.173074195,1220,7049,-0.790829607,-0.636137579,-0.591044354,-0.530629337,-0.435044282,-0.666267501,-0.476054414,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1061,NDHWS17-0187-H66,1061,1,6,27,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,2,98.53,160,0.082527613,0.073265334,0.048373233,0.121592977,0.268572072,0.226087345,1.110708842,0.073066496,0.65004259,0.345761054,2.816880979,1.18097142,0.360623782,2590,7182,-0.752020586,-0.516482198,-0.374608726,-0.282889478,-0.237103212,-0.602198341,-0.252866291,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1060,NDHWS17-0066-H59,1060,1,6,28,NDSW1379/NDSW1370,209,178,31,1,98.22,161,0.077847121,0.070530617,0.046982329,0.115183979,0.277797406,0.223759231,1.079953491,0.082262129,0.664829987,0.377907363,3.180773375,1.412239867,0.424255082,3047,7182,-0.779643934,-0.529411617,-0.396408164,-0.298824277,-0.23017044,-0.610226559,-0.259157995,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1059,NDHWS17-0001-C44,1059,1,6,29,CHECK_02/NDSW1370,207,174,32,1,100.36,162,0.085288996,0.077951205,0.050141554,0.130327192,0.292906655,0.239186657,1.072799139,0.090475937,0.663459426,0.354154344,2.929274582,1.233505247,0.449596213,3229,7182,-0.811934111,-0.486267115,-0.302875172,-0.229104948,-0.158539714,-0.600539174,-0.203003825,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1058,NDHWS17-0128-C36,1058,1,6,30,NDSW10067'S'//NDSW1304'A'/NDSW0932,205,172,33,1,86.05,163,0.089656398,0.075853522,0.049594875,0.131172431,0.261744114,0.231516593,1.164025818,0.057931004,0.646230375,0.313144193,2.597512164,0.980503209,0.194921265,1374,7049,-0.791949853,-0.538573202,-0.377437108,-0.277344132,-0.197318585,-0.633000383,-0.223723135,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1057,ELGIN-ND,1057,1,6,31,WALWORTH/REEDER//ND721,205,172,33,2,107.61,164,0.091071598,0.079071761,0.049858104,0.138052222,0.290525022,0.23981977,1.144519271,0.066578405,0.659693754,0.328303572,2.717793921,1.056762819,0.23015873,1653,7182,-0.738114615,-0.365985952,-0.221434672,-0.152955536,-0.103262036,-0.505499339,-0.125103411,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1056,NDHWS17-0066-A04,1056,1,6,32,NDSW1379/NDSW1370,207,178,30,1,101.53,165,0.070312046,0.065675754,0.042840534,0.108857522,0.274680991,0.237439397,1.038940058,0.101903433,0.676602773,0.390191214,3.483330035,1.522357168,0.48802562,3505,7182,-0.818301362,-0.585657784,-0.448431436,-0.318295643,-0.235627829,-0.661275951,-0.268240737,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1045,NDHWS17-0187-C42,1045,1,5,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,213,179,29,1,109,166,0.068405798,0.06335731,0.043726246,0.101661212,0.277496839,0.213632348,1.03265333,0.094807466,0.676509442,0.41940899,3.877486428,1.823131354,0.482172471,3489,7236,-0.766501642,-0.528347462,-0.362450246,-0.253420753,-0.191932806,-0.602292584,-0.232068004,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1046,NDHWS17-0066-C32,1046,1,5,23,NDSW1379/NDSW1370,211,177,28,1,108.4,167,0.077759419,0.071447321,0.04920288,0.114048295,0.285246904,0.205281837,1.055777167,0.083568531,0.659534154,0.390904011,3.275602214,1.543935449,0.464376232,3298,7102,-0.734161809,-0.491532753,-0.321993535,-0.268543929,-0.177029584,-0.578525969,-0.235240043,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1047,NDHWS17-0365-A18,1047,1,5,24,NDSW1379/B105'S'//NDSW14098,204,172,28,3,117.84,168,0.089088126,0.07610428,0.050079713,0.129395735,0.269778658,0.226554427,1.157231482,0.057383189,0.650222545,0.329449648,2.678186345,1.064750532,0.143311222,1037,7236,-0.731137896,-0.387595067,-0.276471903,-0.224083188,-0.188464796,-0.507886088,-0.207276273,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1048,NDHWS17-0323-A05,1048,1,5,25,NDSW15128/NDSW1370//NDSW14098,207,175,28,1,112.77,169,0.073758505,0.070390239,0.046889885,0.114919822,0.302934285,0.228344347,1.008018562,0.109331989,0.677403948,0.404845792,3.667859136,1.673907843,0.518380321,3751,7236,-0.76658686,-0.445602848,-0.258743128,-0.18172834,-0.129388483,-0.622284961,-0.156388581,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1049,NDHWS17-0256-A06,1049,1,5,26,NDSW14098/NDSW0612,210,179,35,1,113.6,170,0.064245857,0.064337902,0.042295243,0.104616606,0.310860571,0.238748359,0.951282936,0.13265633,0.700101516,0.444089414,4.320404651,2.035505315,0.568290622,4036,7102,-0.772426226,-0.437833799,-0.198103452,-0.096826895,-0.04191651,-0.607523621,-0.064948617,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1050,NDHWS17-0013-A17,1050,1,5,27,NDSW1379/NDSW0601,207,176,29,2,107.78,171,0.075916314,0.069951859,0.047407702,0.11307832,0.278978716,0.214857921,1.058331412,0.086281136,0.659114347,0.383634567,3.230144946,1.474199576,0.462548369,3347,7236,-0.746269293,-0.372044965,-0.269947162,-0.211010105,-0.182791629,-0.541766867,-0.200080174,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1051,NDHWS17-0323-A04,1051,1,5,28,NDSW15128/NDSW1370//NDSW14098,209,178,28,1,107.39,172,0.073120766,0.069495465,0.045659793,0.113936548,0.289560101,0.234463444,1.021969738,0.105887644,0.676237201,0.394981862,3.433020378,1.543895235,0.51907131,3756,7236,-0.811221802,-0.531135671,-0.356192796,-0.301233476,-0.235245592,-0.643131061,-0.272831767,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1052,NDHWS17-0256-H67,1052,1,5,29,NDSW14098/NDSW0612,204,175,27,1,98.66,173,0.095776985,0.079883512,0.053018853,0.135191323,0.268475012,0.216562578,1.192978805,0.043080212,0.634504648,0.310234239,2.429657415,0.956939308,0.085820896,621,7236,-0.795716569,-0.506926925,-0.437526637,-0.401835405,-0.337483999,-0.61168219,-0.362680191,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1053,CHECK_01,1053,1,5,30,00S0313-15/SYSOREN,204,174,26,2,98.8,174,0.095959423,0.07681751,0.052214113,0.129216779,0.239251626,0.203676815,1.243874785,0.023819179,0.612555013,0.284452497,2.170800547,0.833399444,0.040270346,286,7102,-0.802101522,-0.566573096,-0.513369327,-0.473810247,-0.417095718,-0.664628865,-0.453509108,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1054,NDHWS17-0013-A21,1054,1,5,31,NDSW1379/NDSW0601,205,176,29,2,98.76,175,0.092315165,0.078371063,0.052599442,0.13100641,0.261865317,0.209096206,1.171448965,0.047245684,0.625572555,0.309279237,2.400954394,0.966628234,0.144969596,1049,7236,-0.7931214,-0.524027036,-0.410374769,-0.355727075,-0.301428472,-0.645790446,-0.33757137,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1055,NDHWS17-0187-C25,1055,1,5,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,178,28,1,94.57,176,0.072919414,0.066323367,0.045226804,0.107601572,0.25920936,0.213563499,1.071315373,0.081659628,0.653360618,0.374031877,3.184001017,1.420992077,0.435185185,3149,7236,-0.865260045,-0.665798264,-0.537924042,-0.464929273,-0.345816264,-0.751050653,-0.414822884,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1044,NDHWS17-0256-A06,1044,1,4,22,NDSW14098/NDSW0612,212,176,31,2,109.85,177,0.06450283,0.063501082,0.041560056,0.103276309,0.287263059,0.228805085,0.993125018,0.113262027,0.685062036,0.419827741,3.734000339,1.755692722,0.52951824,3803,7182,-0.659675036,-0.345563672,-0.149332031,-0.064140262,0.00550948,-0.507814329,-0.026170292,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1043,NDHWS17-0066-C35,1043,1,4,23,NDSW1379/NDSW1370,211,176,28,1,103.13,178,0.070191022,0.066648316,0.045701053,0.105655154,0.28295605,0.208302449,1.019991874,0.097214808,0.666605091,0.408757663,3.548090015,1.713886293,0.49723365,3505,7049,-0.731857682,-0.43050834,-0.254861061,-0.176828618,-0.118215743,-0.579580688,-0.143740329,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1042,NDHWS17-0256-C48,1042,1,4,24,NDSW14098/NDSW0612,208,174,29,1,117.84,179,0.08006563,0.070494973,0.048417319,0.11496972,0.255673567,0.201822428,1.121352182,0.059745216,0.640068722,0.350857915,2.755223253,1.203719799,0.297827903,2139,7182,-0.777349231,-0.506214009,-0.341145663,-0.268829946,-0.208569732,-0.597028638,-0.246549301,73
EX_13_DAP_73_2021_Casselton_YT_07-19_5band.tif,1041,NDHWS17-0256-A16,1041,1,4,25,NDSW14098/NDSW0612,208,176,28,1,94.08,180,0.076712198,0.069479538,0.047343196,0.111465417,0.25678865,0.207663223,1.086755657,0.073446047,0.642257684,0.360330632,2.837805115,1.284548806,0.39988861,2872,7182,-0.769047697,-0.562791815,-0.447198029,-0.34892506,-0.263556015,-0.631193709,-0.306209876,73
