NameHYP
405.700073
408.893494
412.086945
415.280396
418.473846
421.667297
424.860748
428.054199
431.24762
434.441071
437.634521
440.827972
444.021423
447.214874
450.408295
453.601746
456.795197
459.988647
463.182098
466.375549
469.56897
472.762421
475.955872
479.149323
482.342773
485.536224
488.729675
491.923096
495.116547
498.309998
501.503448
504.696899
507.89035
511.083771
514.277222
517.470703
520.664124
523.857544
527.051025
530.244446
533.437927
536.631348
539.824829
543.01825
546.21167
549.405151
552.598572
555.792053
558.985474
562.178955
565.372375
568.565796
571.759277
574.952698
578.146179
581.3396
584.53302
587.726501
590.919922
594.113403
597.306824
600.500305
603.693726
606.887146
610.080627
613.274048
616.467529
619.66095
622.854431
626.047852
629.241272
632.434753
635.628174
638.821655
642.015076
645.208496
648.401978
651.595398
654.788879
657.9823
661.175781
664.369202
667.562622
670.756104
673.949524
677.143005
680.336426
683.529907
686.723328
689.916748
693.110229
696.30365
699.497131
702.690552
705.884033
709.077454
712.270874
715.464355
718.657776
721.851257
725.044678
728.238098
731.43158
734.625
737.818481
741.011902
744.205383
747.398804
750.592224
753.785706
756.979126
760.172607
763.366028
766.559509
769.75293
772.94635
776.139832
779.333252
782.526733
785.720154
788.913635
792.107056
795.300476
798.493958
801.687378
804.880859
808.07428
811.2677
814.461182
817.654602
820.848083
824.041504
827.234985
830.428406
833.621826
836.815308
840.008728
843.202209
846.39563
849.589111
852.782532
855.975952
859.169434
862.362854
865.556335
868.749756
871.943237
875.136658
878.330078
881.52356
884.71698
887.910461
891.103882
894.297302
897.490784
900.684204
903.877686
907.071106
910.264587
913.458008
916.651428
919.84491
923.03833
926.231812
929.425232
932.618713
935.812134
939.005554
942.199036
945.392456
948.585938
951.779358
952.826355
954.972839
958.16626
958.275208
961.35968
963.723999
964.553162
967.746582
969.172852
970.940063
974.133484
974.621704
977.326904
980.070557
980.520386
983.713806
985.519409
986.907288
990.100708
990.968201
993.294189
996.417053
996.48761
1001.865906
1007.314758
1012.76355
1018.212402
1023.661255
1029.110107
1034.55896
1040.007813
1045.456665
1050.905518
1056.354248
1061.803101
1067.251953
1072.700806
1078.149658
1083.598511
1089.047363
1094.496216
1099.945068
1105.393921
1110.842651
1116.291504
1121.740356
1127.189209
1132.638062
1138.086914
1143.535767
1148.984619
1154.433472
1159.882324
1165.331055
1170.779907
1176.22876
1181.677612
1187.126465
1192.575317
1198.02417
1203.473022
1208.921875
1214.370605
1219.819458
1225.268311
1230.717163
1236.166016
1241.614868
1247.063721
1252.512573
1257.961426
1263.410278
1268.859009
1274.307861
1279.756714
1285.205566
1290.654419
1296.103271
1301.552124
1307.000977
1312.449829
1317.898682
1323.347412
1328.796265
1334.245117
1339.69397
1345.142822
1350.591675
1356.040527
1361.48938
1366.938232
1372.387085
1377.835815
1383.284668
1388.733521
1394.182373
1399.631226
1405.080078
1410.528931
1415.977783
1421.426636
1426.875488
1432.324219
1437.773071
1443.221924
1448.670776
1454.119629
1459.568481
1465.017334
1470.466187
1475.915039
1481.363892
1486.812622
1492.261475
1497.710327
1503.15918
1508.608032
1514.056885
1519.505737
1524.95459
1530.403442
1535.852295
1541.301025
1546.749878
1552.19873
1557.647583
1563.096436
1568.545288
1573.994141
1579.442993
1584.891846
1590.340698
1595.789429
1601.238281
1606.687134
1612.135986
1617.584839
1623.033691
1628.482544
1633.931396
1639.380249
1644.828979
1650.277832
1655.726685
1661.175537
1666.62439
1672.073242
1677.522095
1682.970947
1688.4198
1693.868652
1699.317383
1704.766235
1710.215088
1715.66394
1721.112793
1726.561646
1732.010498
1737.459351
1742.908203
1748.357056
1753.805786
1759.254639
1764.703491
1770.152344
1775.601196
1781.050049
1786.498901
1791.947754
1797.396606
1802.845459
1808.294189
1813.743042
1819.191895
1824.640747
1830.0896
1835.538452
1840.987305
1846.436157
1851.88501
1857.333862
1862.782593
1868.231445
1873.680298
1879.12915
1884.578003
1890.026855
1895.475708
1900.924561
1906.373413
1911.822266
1917.270996
1922.719849
1928.168701
1933.617554
1939.066406
1944.515259
1949.964111
1955.412964
1960.861816
1966.310669
1971.759399
1977.208252
1982.657104
1988.105957
1993.55481
1999.003662
2004.452515
2009.901367
2015.35022
2020.79895
2026.247803
2031.696655
2037.145508
2042.59436
2048.043213
2053.491943
2058.940918
2064.389648
2069.838623
2075.287354
2080.736328
2086.185059
2091.634033
2097.082764
2102.531494
2107.980469
2113.429199
2118.878174
2124.326904
2129.775879
2135.224609
2140.673584
2146.122314
2151.571289
2157.02002
2162.46875
2167.917725
2173.366455
2178.81543
2184.26416
2189.713135
2195.161865
2200.61084
2206.05957
2211.508301
2216.957275
2222.406006
2227.85498
2233.303711
2238.752686
2244.201416
2249.650391
2255.099121
2260.548096
2265.996826
2271.445557
2276.894531
2282.343262
2287.792236
2293.240967
2298.689941
2304.138672
2309.587646
2315.036377
2320.485107
2325.934082
2331.382813
2336.831787
2342.280518
2347.729492
2353.178223
2358.627197
2364.075928
2369.524902
2374.973633
2380.422363
2385.871338
2391.320068
2396.769043
2402.217773
2407.666748
2413.115479
2418.564453
2424.013184
2429.461914
2434.910889
2440.359619
2445.808594
2451.257324
2456.706299
2462.155029
2467.604004
2473.052734
2478.501465
2483.950439
2489.39917
2494.848145
2500.296875
2505.74585
2511.19458
2516.643555
